sigma,max_score,x_idx,y_idx,stds
41.12539078156313,13.469868260013975,687,606,10.059283812642672
41.24561122244489,13.460307029568662,687,608,10.044225468250584
41.36583166332665,13.45080098104024,687,610,10.029244643898698
41.48605210420842,13.441355622610125,688,611,10.023280781125017
41.60627254509018,13.4319679080681,688,613,10.008432154342744
41.726492985971944,13.422635874414638,688,615,9.993664283780584
41.84671342685371,13.413359649726662,688,617,9.978978292871517
41.96693386773547,13.404142263397953,689,618,9.973208668651107
42.08715430861724,13.394984860337557,689,620,9.958661920841452
42.207374749498996,13.385883309663976,689,622,9.944199854699217
42.32759519038076,13.376837597859192,689,624,9.92982345320786
42.44781563126253,13.367848999458385,689,625,9.922312833654912
42.56803607214429,13.358920104082072,690,627,9.910026795115842
42.688256513026055,13.350048034979457,690,629,9.895883696127395
42.808476953907814,13.341231308551533,690,631,9.881829532477926
42.92869739478958,13.332469756905363,690,633,9.867865131367447
43.04891783567135,13.32376595275403,691,634,9.862572316969002
43.169138276553106,13.315120376181223,691,636,9.848759421466594
43.28935871743487,13.306529189352721,691,638,9.835038275832513
43.40957915831663,13.297992118850146,691,640,9.821409598965552
43.5297995991984,13.289509751955066,692,642,9.809652562247427
43.650020040080165,13.281086354060923,692,644,9.796193310666645
43.770240480961924,13.272716266125016,692,646,9.782828808146494
43.89046092184369,13.26439911258518,692,648,9.769559667501802
44.01068136272545,13.256138505010515,693,649,9.764727003465287
44.130901803607216,13.24793161727641,693,651,9.751617641746758
44.251122244488975,13.239776420804017,693,654,9.732007959245811
44.37134268537074,13.231677092914193,694,655,9.727356950859042
44.49156312625251,13.223631064292446,694,657,9.714523762858974
44.61178356713427,13.215635329710942,694,659,9.701789107613068
44.732004008016034,13.2076915310076,695,661,9.690775049135674
44.85222444889779,13.199802700785932,695,663,9.678223868375433
44.97244488977956,13.191962681922943,695,665,9.665772779837587
45.092665330661326,13.18417260456986,695,668,9.646948805915587
45.212885771543085,13.176436023847941,696,669,9.64273656966995
45.33310621242485,13.168748090727275,696,672,9.624139072445805
45.45332665330661,13.161109445173695,696,674,9.6121003213596
45.57354709418838,13.153519404488799,697,676,9.601684038552174
45.693767535070144,13.145980895886561,697,678,9.589837437937987
45.8139879759519,13.138487248919096,697,680,9.578094267912766
45.93420841683367,13.131042339108996,698,682,9.567936450118651
46.05442885771543,13.123645321889198,698,684,9.556388179781516
46.174649298597195,13.116291244963305,698,686,9.544944358593852
46.29486973947896,13.108986992746694,699,688,9.535050468644728
46.41509018036072,13.101726626394845,699,691,9.517572152685837
46.53531062124249,13.094510843904885,699,693,9.506457023805082
46.65553106212425,13.087340435810217,700,695,9.496855289506303
46.77575150300601,13.08021378914147,700,697,9.485940498603108
46.89597194388778,13.073126753954808,701,699,9.476518191376526
47.01619238476954,13.06608660334711,701,701,9.465805158305278
47.136412825651306,13.059086182514111,701,704,9.449124937468612
47.256633266533065,13.05212536466469,702,706,9.440005928996845
47.37685370741483,13.045209874010801,702,708,9.42963221489508
47.4970741482966,13.038329728680983,702,710,9.419366443420666
47.61729458917836,13.031491062863982,703,712,9.410530013730362
47.73751503006012,13.024690961986778,703,715,9.39453927328737
47.85773547094188,13.017927033225813,703,717,9.38461803603211
47.97795591182365,13.011203919958541,704,719,9.376095797350375
48.098176352705416,13.004513933517094,704,721,9.366382401103685
48.218396793587175,12.997861363437387,705,723,9.358050751774853
48.33861723446894,12.991245464573922,705,726,9.342769438119
48.4588376753507,12.98466086104119,705,728,9.333406241882852
48.57905811623247,12.97811457581067,706,730,9.325396966498234
48.699278557114226,12.971597411737047,706,733,9.310567141200877
48.81949899799599,12.965114970635053,707,735,9.302783617971253
48.93971943887776,12.958665744111492,707,737,9.293875268391119
49.05993987975952,12.952245269325312,708,739,9.28628836262064
49.180160320641285,12.945857095896708,708,741,9.277592409250467
49.300380761523044,12.939496174788873,709,743,9.270203307570894
49.42060120240481,12.933168356112288,709,746,9.25624570539458
49.54082164328658,12.926865649433156,709,748,9.24790827912599
49.661042084168336,12.920593917568327,710,750,9.24085411311102
49.7812625250501,12.91434514614188,710,752,9.23273085095241
49.90148296593186,12.908126818306847,711,754,9.225877596035739
50.02170340681363,12.90193270026023,711,757,9.212673896675893
50.141923847695395,12.895764757772383,712,759,9.20605715530294
50.262144288577154,12.889619556240614,712,761,9.198399623658299
50.38236472945892,12.883500272570583,713,763,9.19198614193203
50.50258517034068,12.877400812427162,713,766,9.179399597800874
50.62280561122245,12.871327810092795,714,767,9.178334972517465
50.74302605210421,12.865274043197557,714,770,9.166037350423641
50.86324649298597,12.859244329491148,715,772,9.160069055495526
50.98346693386774,12.85323168229894,716,774,9.154201714038303
51.1036873747495,12.847243514900722,716,776,9.147334673322591
51.223907815631264,12.841271677058248,717,778,9.141673698466711
51.34412825651303,12.83531987608361,717,780,9.135023620019993
51.46434869739479,12.829386670992207,718,782,9.129569570170535
51.58456913827656,12.823468698255557,718,784,9.123136513997332
51.704789579158316,12.817571981166635,719,786,9.117889881237875
51.82501002004008,12.811689113222819,720,788,9.112745617155536
51.94523046092184,12.805822983223292,720,790,9.106635053704345
52.06545090180361,12.799973575487265,721,792,9.101698936083386
52.185671342685374,12.794136745237575,722,794,9.09686568928811
52.305891783567134,12.788317087819285,722,796,9.091077719886954
52.4261122244489,12.78251075060588,723,798,9.086453182793797
52.54633266533066,12.776715745499514,724,800,9.081931929305233
52.666553106212426,12.770937277755339,724,802,9.076466419096105
52.78677354709419,12.765169851476168,725,804,9.072154264766004
52.90699398797595,12.759412660352632,726,805,9.072328141517794
53.02721442885772,12.753670048667374,726,808,9.062802279794816
53.14743486973948,12.747938505361766,727,809,9.063105501351906
53.267655310621244,12.742217056480328,728,811,9.059169796662728
53.38787575150301,12.736504530003229,728,813,9.05430763898369
53.50809619238477,12.730805130108072,729,815,9.050580984203222
53.628316633266536,12.725113498448694,730,817,9.046958116606685
53.748537074148295,12.7194312730084,731,818,9.047550462706022
53.86875751503006,12.713756817438675,732,820,9.044094416284505
53.98897795591183,12.708093313586906,732,822,9.039722044683648
54.10919839679359,12.702436589941314,733,824,9.036474590741488
54.229418837675354,12.696788105802359,734,825,9.037290245907597
54.34963927855711,12.691145981755774,735,827,9.034208904469116
54.46985971943888,12.685510377320705,735,829,9.030218415809944
54.590080160320646,12.679883474443553,736,830,9.031192874991898
54.710300601202405,12.674263429012777,737,832,9.028381220370717
54.83052104208417,12.668647619764645,738,834,9.025672809411885
54.95074148296593,12.66303889239788,739,835,9.02680307073963
55.0709619238477,12.657434028887476,740,837,9.024259221793741
55.191182364729464,12.651834944431007,741,838,9.025482678340081
55.31140280561122,12.646241437856737,741,840,9.022099172558727
55.43162324649299,12.640652108322119,742,842,9.01982208905334
55.55184368737475,12.635068597204786,743,843,9.021199828744688
55.672064128256515,12.629487120484683,744,845,9.01908551931413
55.79228456913828,12.623911086991546,745,846,9.020554471790593
55.91250501002004,12.61833668832966,746,847,9.022054115933628
56.03272545090181,12.612766980954792,747,849,9.020161470261232
56.15294589178357,12.607198944530461,748,850,9.021751085491411
56.27316633266533,12.601634310623211,749,852,9.020019093652248
56.39338677354709,12.59607180701672,750,853,9.02169778978224
56.51360721442886,12.590511061707613,751,855,9.020125511740368
56.633827655310625,12.584953238210398,752,856,9.021892360563847
56.754048096192385,12.57939687313252,752,858,9.019484582631804
56.87426853707415,12.573842745521251,753,859,9.02133969175165
56.99448897795591,12.568288726007898,754,860,9.023223596793084
57.11470941883768,12.56273641093985,755,862,9.022024574496832
57.23492985971944,12.557184802206002,756,863,9.02399417600483
57.3551503006012,12.551632780660626,757,864,9.025991901077715
57.47537074148297,12.54608176659832,758,866,9.025005255395543
57.59559118236473,12.540530829016376,759,867,9.02708713900859
57.715811623246495,12.534978927694038,760,868,9.0291964477304
57.83603206412826,12.529426520596353,761,870,9.028419476100487
57.95625250501002,12.523874314846305,762,871,9.030611335928548
58.07647294589179,12.518320563966869,763,872,9.032829897020694
58.196693386773546,12.51276509401024,764,873,9.035074936849508
58.31691382765531,12.507208463898962,765,875,9.034559176584938
58.43713426853708,12.501650800469159,766,876,9.036884566681103
58.55735470941884,12.49609079598996,767,877,9.03923568091644
58.677575150300605,12.490528263254594,768,878,9.041612288905831
58.797795591182364,12.484963011831608,769,879,9.044014158732308
58.91801603206413,12.479395733750726,770,881,9.043807096190148
59.0382364729459,12.47382604927057,772,882,9.04726946609923
59.158456913827656,12.468253551505995,773,883,9.049772238430693
59.27867735470942,12.462677472215885,774,884,9.05229923622363
59.39889779559118,12.457097603660081,775,885,9.054850219069547
